,id,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
43649,254136,White,2,34.3,3.4,NG,-0.13,0.745094164,0
43650,254137,White,1,41.5,3.5,GL,0.67,0.84322328,1
43651,254138,White,2,32.5,3.4,GL,-0.22,0.732742905,0
43652,254139,White,2,38.3,3.1,GL,-0.75,0.774635854,1
43653,254140,White,2,42.5,3.6,GL,0.18,0.872099753,1
43654,254141,White,1,40.5,3.3,FW,-1.89,0.817448121,1
43655,254142,White,1,30.3,3.1,FW,-0.86,0.670788708,1
43656,254143,White,1,40.9,3.9,MS,-0.87,0.892728044,1
43657,254144,White,2,27.4,3.4,MS,0.04,0.667124333,1
43658,254145,White,1,33.9,3.4,SE,-1.29,0.731031375,0
43659,254146,White,2,32.3,2.8,NE,0.19,0.66976792,1
43660,254147,White,1,34.1,3.3,NE,-0.1,0.736612817,1
43661,254148,Other,1,35.1,3.2,FW,-1.03,0.736052407,1
43662,254149,White,1,41.3,3.7,SC,1.64,0.874468498,1
43663,254150,White,2,38.4,3.4,NE,0.78,0.809398417,1
43664,254151,White,1,35.9,3.1,MW,-0.7,0.737340579,1
43665,254152,White,1,38.9,3.1,SC,-1.01,0.777023553,1
43666,254153,White,1,48.0,3.9,NE,0.96,0.98731804,1
43667,254154,White,1,35.0,3.1,NE,-1.7,0.731726927,1
43668,254155,White,2,34.8,3.7,SC,0.65,0.781774519,1
43669,254156,Mexican,1,40.2,3.3,SE,-1.7,0.801583983,1
43670,254157,White,2,46.8,3.9,GL,1.08,0.958533064,1
43671,254158,White,1,35.0,3.1,SE,0.13,0.729896705,1
43672,254159,White,1,29.4,3.1,NE,-0.32,0.665397957,1
43673,254160,White,1,34.6,3.8,FW,-0.21,0.808291531,1
43674,254161,White,1,27.8,3.7,FW,-0.43,0.701819898,1
43675,254162,White,2,34.5,3.7,GL,0.91,0.786906767,1
43676,254163,Black,1,36.0,4.0,MS,-0.22,0.829535476,1
43677,254164,White,1,31.9,2.9,NE,-0.62,0.67371058,1
43678,254165,Black,2,31.5,2.7,SC,-0.49,0.651686568,1
43679,254166,White,2,40.3,3.7,GL,0.18,0.852998233,1
43680,254167,White,2,36.9,3.3,NG,0.81,0.773429651,1
43681,254168,White,2,29.7,2.7,GL,-1.57,0.644923525,1
43682,254169,White,1,32.9,3.1,NE,-0.58,0.694271351,0
43683,254170,White,2,41.8,3.5,SE,-0.76,0.85162452,1
43684,254171,Black,2,36.6,2.4,NE,0.39,0.685459476,1
43685,254172,White,2,38.8,3.1,MS,-0.79,0.771934458,1
43686,254173,Asian,1,32.9,3.4,MS,-1.19,0.736155524,1
43687,254174,White,1,30.6,3.1,NE,1.43,0.685100289,1
43688,254175,Amerindian,2,27.8,2.6,SC,-1.12,0.612754221,1
43689,254176,Black,1,37.1,3.2,Mt,0.36,0.762620474,1
43690,254177,White,2,44.9,3.5,GL,0.83,0.896283036,1
43691,254178,White,2,31.3,2.7,SE,0.39,0.659313769,1
43692,254179,Mexican,2,38.6,3.0,NG,0.37,0.76118437,1
43693,254180,White,1,45.5,3.4,MW,-0.86,0.892741121,1
43694,254181,Asian,2,35.6,2.5,SC,0.02,0.690411728,0
43695,254182,Black,2,33.5,3.8,Mt,1.19,0.784862813,1
43696,254183,Asian,2,32.2,3.1,MW,-1.39,0.685929975,1
43697,254184,White,2,35.5,2.9,NE,2.0,0.723360121,1
43698,254185,White,1,41.1,3.8,NE,0.98,0.883373926,1
43699,254186,White,2,42.1,3.5,NE,-0.5,0.869528469,1
43700,254187,White,2,41.2,3.5,SC,0.33,0.851349124,1
43701,254188,White,2,34.3,3.7,FW,0.88,0.786614878,1
43702,254189,White,1,46.7,3.1,GL,1.12,0.893229399,1
43703,254190,White,2,41.4,2.8,FW,-1.08,0.788515116,1
43704,254191,White,2,38.9,3.1,GL,-1.53,0.777877514,1
43705,254192,White,1,42.1,3.2,FW,-0.01,0.822700378,1
43706,254193,Other,2,29.4,2.3,Mt,0.35,0.599519556,1
43707,254194,White,2,41.3,3.4,GL,0.85,0.823369583,1
43708,254195,White,2,39.0,3.1,NE,-0.07,0.772208966,1
43709,254196,White,1,39.5,3.5,SE,-0.02,0.809705393,1
43710,254197,White,2,38.5,3.4,SC,0.81,0.805119079,1
43711,254198,White,1,29.8,3.8,NE,0.16,0.73489772,1
43712,254199,White,2,41.4,3.5,FW,1.37,0.848033893,1
43713,254200,White,2,35.2,2.8,NW,-0.16,0.693689643,1
43714,254201,White,2,35.8,3.6,MW,0.89,0.786189479,1
43715,254202,White,2,41.4,2.9,NE,-0.52,0.798969529,0
43716,254203,White,1,43.1,3.5,MW,0.58,0.855710116,1
43717,254204,White,2,38.1,2.0,SC,0.9,0.691468432,1
43718,254205,White,2,34.2,2.7,NE,0.62,0.685816289,1
43719,254206,White,2,35.4,2.7,MS,-0.75,0.697647686,1
43720,254207,White,2,31.7,2.1,MS,-2.43,0.608893771,1
43721,254208,White,2,36.9,3.3,NW,0.89,0.772307351,0
43722,254209,White,1,38.5,3.5,NE,1.09,0.820185029,1
43723,254210,White,2,30.7,3.3,MS,-1.12,0.700721887,0
43724,254211,White,1,42.7,3.6,FW,0.43,0.885712531,1
43725,254212,White,1,32.0,3.7,SE,0.16,0.75629251,1
43726,254213,White,1,34.3,3.7,FW,0.27,0.793916936,1
43727,254214,Mexican,1,40.5,3.4,SC,2.17,0.816423625,1
43728,254215,White,1,36.5,3.5,MS,0.28,0.790582411,1
43729,254216,White,2,44.0,3.6,Mt,0.66,0.893863025,0
43730,254217,White,1,43.4,3.1,GL,2.69,0.832379975,1
43731,254218,White,1,29.6,2.9,SC,-0.23,0.654126868,1
43732,254219,White,2,30.4,3.4,GL,0.13,0.704658818,1
43733,254220,Asian,2,38.1,3.2,SE,-0.33,0.77771786,1
43734,254221,White,2,30.8,2.3,GL,-1.75,0.610074202,1
43735,254222,White,2,31.3,3.8,GL,-1.31,0.762630387,1
43736,254223,White,1,36.0,2.5,FW,0.5,0.694762008,1
43737,254224,White,1,41.7,3.2,MS,0.94,0.82470935,1
43738,254225,White,1,37.4,3.0,FW,0.29,0.74513161,1
43739,254226,White,2,33.3,3.7,FW,1.25,0.766995119,1
43740,254227,White,1,33.6,3.6,SE,0.35,0.762849971,0
43741,254228,White,2,27.3,2.3,SE,0.38,0.568158644,1
43742,254229,White,2,32.0,3.2,GL,-0.63,0.698092142,1
43743,254230,White,1,36.0,3.9,MS,0.64,0.821430801,1
43744,254231,White,2,34.9,3.3,SE,-1.27,0.748325668,1
43745,254232,White,1,44.0,2.5,Mt,1.36,0.801676501,1
43746,254233,White,2,37.7,3.0,FW,0.09,0.752363812,1
43747,254234,White,1,36.4,4.0,FW,-0.43,0.860799524,1
43748,254235,White,2,41.1,2.7,GL,2.33,0.77664263,0
43749,254236,White,2,29.6,3.6,SC,-1.03,0.713505599,1
43750,254237,White,1,37.6,3.3,NE,-1.59,0.775104531,1
43751,254238,White,1,35.1,2.7,NE,1.91,0.706241952,1
43752,254239,White,2,35.9,3.1,NE,0.61,0.738083882,0
43753,254240,White,2,37.0,3.3,FW,-0.21,0.769894751,1
43754,254241,White,1,37.0,3.8,MS,-0.25,0.833946605,1
43755,254242,Asian,1,39.4,3.3,SE,-1.51,0.79570802,1
43756,254243,White,2,41.9,3.3,FW,-0.2,0.830968343,1
43757,254244,White,1,47.8,3.8,Mt,0.47,0.968463253,1
43758,254245,White,1,41.3,3.5,NE,-0.57,0.844620246,1
43759,254246,White,1,36.4,2.7,SC,2.06,0.704503127,1
43760,254247,White,2,28.8,3.3,MW,0.95,0.669066272,1
43761,254248,White,2,34.1,3.0,SE,0.44,0.702273464,1
43762,254249,White,2,40.4,2.7,FW,-0.99,0.770703996,1
43763,254250,White,2,47.9,3.6,FW,1.5,0.948503321,1
43764,254251,White,1,42.5,2.9,FW,1.3,0.805048171,0
43765,254252,White,2,35.5,3.2,SC,1.72,0.74952157,1
43766,254253,White,1,43.4,2.4,NG,0.43,0.794887434,1
43767,254254,White,2,40.8,3.4,FW,-0.87,0.830535378,1
43768,254255,White,2,35.2,3.2,MS,-0.39,0.733583646,1
43769,254256,White,1,34.6,3.1,FW,-0.1,0.728324702,1
43770,254257,White,2,40.0,3.5,FW,-0.95,0.822055013,1
43771,254258,White,1,31.7,3.4,MS,0.39,0.714450764,1
43772,254259,White,2,23.0,3.1,SC,0.02,0.599421787,0
43773,254260,Asian,2,36.5,2.6,SE,0.1,0.713736731,1
43774,254261,White,2,27.8,2.6,MW,0.58,0.596456042,0
43775,254262,White,2,36.2,3.3,SC,0.52,0.767653808,0
43776,254263,White,1,44.2,3.7,MS,0.19,0.911418455,1
43777,254264,White,1,34.2,3.2,MW,0.22,0.731708328,1
43778,254265,White,2,39.6,3.6,MW,0.67,0.835081354,1
43779,254266,White,2,46.4,4.0,NE,1.33,0.972767976,1
43780,254267,White,1,29.1,2.9,GL,-1.23,0.640202997,1
43781,254268,White,2,39.9,3.2,Mt,-1.0,0.803106903,1
43782,254269,White,1,40.6,2.3,MS,-0.34,0.734110303,1
43783,254270,White,2,37.9,3.4,GL,-0.44,0.792476402,0
43784,254271,Black,2,32.1,3.0,SC,1.05,0.692800899,1
43785,254272,White,1,35.3,3.3,GL,0.82,0.755284222,1
43786,254273,White,1,36.8,2.7,GL,-0.11,0.723813729,1
43787,254274,White,1,33.1,3.4,SC,1.69,0.734246664,1
43788,254275,Black,2,33.8,3.2,FW,-0.47,0.735974734,1
43789,254276,White,1,29.6,2.7,NE,0.83,0.634278327,1
43790,254277,White,2,38.2,3.9,MS,0.34,0.860679415,1
43791,254278,White,2,36.0,2.8,SE,-0.03,0.71621549,1
43792,254279,Mexican,2,41.6,3.0,GL,-1.25,0.806049214,1
43793,254280,Mexican,2,34.8,3.4,GL,0.83,0.74473808,1
43794,254281,White,2,42.7,3.1,MS,0.82,0.831114978,1
43795,254282,White,1,31.8,3.5,SE,0.41,0.717756922,1
43796,254283,Hispanic,2,32.2,2.2,SE,0.88,0.628143949,1
43797,254284,White,1,42.9,3.5,GL,-0.06,0.863070657,1
43798,254285,Other,1,32.2,2.4,NE,-0.81,0.638896576,1
43799,254286,White,2,39.9,3.0,MS,0.79,0.779380259,1
43800,254287,Black,2,37.9,3.6,FW,-0.78,0.805210396,1
43801,254288,White,1,40.4,4.0,FW,1.56,0.892167467,1
43802,254289,White,1,39.4,3.4,SC,-0.75,0.822417569,1
43803,254290,White,1,42.1,3.9,NE,0.23,0.895820088,1
43804,254291,White,1,40.9,3.0,GL,1.27,0.789268607,1
43805,254292,White,2,41.3,3.1,SC,-0.4,0.813461788,1
43806,254293,White,2,32.1,3.1,Mt,-1.25,0.692152485,1
43807,254294,White,2,42.7,3.4,GL,1.65,0.852468008,1
43808,254295,White,2,34.4,3.7,NE,-1.62,0.775642958,1
43809,254296,Black,1,39.4,3.8,MS,1.15,0.851057327,1
43810,254297,White,1,30.3,3.1,MS,-0.86,0.661508657,1
43811,254298,Asian,2,42.4,3.3,GL,0.75,0.838430997,1
43812,254299,White,1,39.6,3.0,SC,1.03,0.776497147,1
43813,254300,White,1,41.3,3.7,SE,1.46,0.87201323,1
43814,254301,Other,2,37.9,3.4,SC,1.76,0.795156435,1
43815,254302,White,1,45.4,4.1,MW,0.35,0.975094371,1
43816,254303,White,2,41.4,3.3,NE,1.72,0.823913455,1
43817,254304,White,2,35.2,3.4,Mt,0.99,0.761637672,1
43818,254305,White,2,36.7,3.7,FW,-0.62,0.804451582,1
43819,254306,White,1,33.1,3.3,FW,0.65,0.730876839,1
43820,254307,White,1,38.3,3.4,Mt,-0.3,0.783580781,1
43821,254308,White,2,36.9,3.5,NE,1.79,0.783942244,1
43822,254309,White,1,37.1,3.7,SE,-0.64,0.814103605,0
43823,254310,White,2,35.9,3.6,FW,0.0,0.791519482,1
43824,254311,Black,1,38.0,3.2,GL,-0.23,0.770380703,1
43825,254312,White,1,38.2,3.6,SC,-0.34,0.820244971,1
43826,254313,Mexican,1,23.9,2.4,MW,0.04,0.5495237,1
43827,254314,White,2,40.8,3.8,SE,-0.68,0.862604375,1
43828,254315,White,2,37.1,2.9,GL,0.08,0.729531034,1
43829,254316,White,2,38.5,3.0,MS,-1.44,0.760100585,0
43830,254317,White,1,39.1,3.6,SC,0.85,0.829021524,1
43831,254318,White,2,43.1,3.1,MS,0.91,0.838238391,1
43832,254319,White,1,33.4,2.5,SC,0.36,0.671107355,0
43833,254320,Hispanic,1,30.1,3.7,SC,0.72,0.733443019,1
43834,254321,White,2,20.1,3.4,NG,0.17,0.583166115,1
43835,254322,White,2,37.1,3.3,NW,-0.6,0.759363485,1
43836,254323,White,2,48.0,3.3,GL,0.18,0.945299961,1
43837,254324,White,1,39.9,3.3,GL,-0.75,0.804247465,1
43838,254325,White,1,36.4,3.6,SC,-0.58,0.795169882,1
43839,254326,White,2,42.5,3.7,GL,1.6,0.872259032,1
43840,254327,Black,2,40.0,2.4,GL,0.11,0.741786111,0
43841,254328,White,1,30.2,3.3,SE,1.45,0.673818634,1
43842,254329,White,2,30.7,3.0,NE,-1.05,0.680393768,1
43843,254330,White,2,41.3,3.8,GL,0.97,0.880804934,1
43844,254331,Black,1,45.4,3.5,NG,1.55,0.894489163,1
43845,254332,White,2,33.5,3.7,MS,1.38,0.760324407,0
43846,254333,White,1,42.5,2.8,Mt,-0.16,0.803785393,1
43847,254334,White,2,33.4,3.7,Mt,0.94,0.763813731,1
43848,254335,White,1,32.0,3.9,Mt,-0.2,0.779470794,1
43849,254336,White,2,39.7,3.3,NE,-0.11,0.80116473,1
43850,254337,Asian,1,35.9,3.7,SC,0.12,0.791894771,1
43851,254338,Black,2,33.0,3.1,NE,-1.45,0.710967155,1
43852,254339,White,1,34.9,3.2,GL,0.5,0.728587122,1
43853,254340,White,1,40.9,3.3,GL,1.5,0.815295967,1
43854,254341,White,1,41.4,3.7,MW,-0.05,0.866377954,1
43855,254342,White,2,44.4,3.0,NE,0.13,0.844975709,1
43856,254343,White,2,39.5,3.6,NE,0.37,0.830444211,1
43857,254344,White,1,37.6,3.5,SE,0.02,0.793949297,1
43858,254345,White,2,39.2,3.6,NE,-0.99,0.821473729,1
43859,254346,White,1,37.2,3.9,MS,0.7,0.847445052,1
43860,254347,Other,1,28.0,2.7,SE,0.17,0.619682266,1
43861,254348,White,2,34.7,3.8,FW,0.33,0.797980383,0
43862,254349,Hispanic,1,34.9,3.4,NE,0.82,0.751396494,1
43863,254350,White,2,42.6,2.9,NE,1.09,0.810661535,1
43864,254351,White,2,34.3,2.7,NE,-0.38,0.687468349,1
43865,254352,Other,1,37.3,3.5,MS,-2.06,0.795873583,1
43866,254353,White,2,32.0,2.9,NE,0.37,0.668505796,1
43867,254354,White,2,47.5,3.6,MS,1.38,0.942842108,0
43868,254355,White,1,31.8,3.7,NE,-1.16,0.752614103,1
43869,254356,White,2,45.4,3.6,NE,-0.64,0.902614483,1
43870,254357,White,1,24.3,2.3,GL,-0.54,0.53732569,0
43871,254358,White,1,45.2,2.9,SE,-0.27,0.840033259,1
43872,254359,White,2,24.0,2.7,FW,-1.68,0.556271432,1
43873,254360,White,2,42.6,3.3,MW,-1.0,0.84233714,1
43874,254361,White,1,36.1,3.8,MS,-1.29,0.81264238,1
43875,254362,White,1,38.5,2.6,SC,-0.04,0.738558272,1
43876,254363,Black,2,40.7,3.5,FW,1.04,0.834972393,1
43877,254364,White,1,41.2,3.7,MS,1.59,0.862218069,1
43878,254365,Asian,1,42.8,2.9,NE,0.89,0.814035661,1
43879,254366,White,1,35.2,3.4,Mt,-0.3,0.748122503,1
43880,254367,White,2,34.5,3.7,FW,-0.03,0.787155879,1
43881,254368,White,1,33.9,3.0,NE,1.75,0.701632402,1
43882,254369,Black,1,35.9,2.7,SC,-1.35,0.703556686,1
43883,254370,Mexican,1,31.7,2.9,SC,-0.2,0.668446501,1
43884,254371,White,2,37.4,2.8,MS,1.49,0.736930278,1
43885,254372,White,1,42.7,3.3,SC,-0.93,0.847808694,0
43886,254373,White,1,41.5,2.7,FW,0.73,0.778297167,1
43887,254374,White,1,26.0,3.4,NE,0.51,0.648846576,1
43888,254375,White,1,32.6,3.0,SC,-0.32,0.693915036,0
43889,254376,White,1,38.5,3.4,MS,-0.65,0.790891818,1
43890,254377,White,2,44.4,3.3,NW,1.77,0.867385047,1
43891,254378,White,2,38.7,3.0,MS,0.58,0.753881203,0
43892,254379,White,2,29.8,3.3,NE,-0.06,0.677204366,1
43893,254380,White,1,22.9,3.0,MS,-1.03,0.585413625,1
43894,254381,White,2,36.6,3.1,NE,-1.16,0.746750311,1
43895,254382,White,1,35.0,2.1,GL,0.74,0.643104465,1
43896,254383,White,2,34.7,2.7,MW,2.65,0.695122168,1
43897,254384,White,1,40.0,3.5,NE,0.39,0.835238027,1
43898,254385,White,1,43.4,3.9,NE,0.38,0.926040499,1
43899,254386,Black,1,33.2,2.6,SC,-0.58,0.668171761,0
43900,254387,White,2,37.1,3.0,GL,0.93,0.742336987,1
43901,254388,White,2,39.6,3.6,NE,0.16,0.822800796,1
43902,254389,White,1,35.4,3.1,SC,-1.57,0.730976956,1
43903,254390,White,1,43.2,3.1,MW,0.46,0.829208658,1
43904,254391,Asian,2,34.6,3.4,Mt,-1.4,0.741978807,1
43905,254392,White,2,32.1,3.9,NE,0.13,0.789096086,1
43906,254393,White,1,25.7,2.8,MS,-1.31,0.601151181,1
43907,254394,White,1,31.7,2.8,NE,0.36,0.671744484,1
43908,254395,Black,1,22.9,3.4,NE,0.13,0.620465369,1
43909,254396,White,2,37.6,3.2,GL,-0.64,0.775687403,1
43910,254397,White,2,32.8,3.2,NE,-0.63,0.722022181,1
43911,254398,White,2,30.0,3.0,NE,-0.23,0.668091202,1
43912,254399,White,1,28.2,3.5,SE,-0.86,0.687830332,0
43913,254400,White,1,35.4,3.3,GL,0.28,0.758621931,1
43914,254401,White,2,42.2,2.5,GL,-0.77,0.762544098,1
43915,254402,Asian,1,32.9,3.5,NE,1.4,0.735398132,1
43916,254403,White,2,37.8,2.7,SE,-0.11,0.738908869,1
43917,254404,Black,1,38.9,3.3,NE,-0.34,0.8016529,1
43918,254405,White,1,40.6,3.2,GL,0.54,0.81214933,1
43919,254406,White,2,25.5,2.9,MS,-0.99,0.59550432,0
43920,254407,Black,1,36.2,3.4,NW,-0.59,0.758279831,1
43921,254408,Asian,1,37.3,3.4,NG,0.81,0.786182025,1
43922,254409,White,1,31.1,2.7,NG,0.36,0.64732408,0
43923,254410,White,1,32.5,3.7,NG,-0.21,0.758686891,1
43924,254411,White,2,48.0,3.6,FW,-0.57,0.980157033,1
43925,254412,White,2,45.8,3.7,SC,0.05,0.91894596,1
43926,254413,Black,1,33.7,3.2,NE,0.7,0.720228791,1
43927,254414,White,2,43.4,2.4,NE,1.1,0.784019605,1
43928,254415,White,1,19.5,3.0,MW,-1.25,0.548686001,0
43929,254416,Hispanic,1,34.5,2.6,MW,-1.07,0.688350859,0
43930,254417,White,1,41.2,2.9,GL,-0.09,0.796356077,1
43931,254418,White,1,43.1,2.9,GL,-0.09,0.809930061,1
43932,254419,White,2,34.5,2.7,GL,0.29,0.686809221,1
43933,254420,Asian,1,42.3,3.5,NE,-0.55,0.860062626,1
43934,254421,White,2,39.5,3.1,NE,0.21,0.790279667,1
43935,254422,White,2,41.9,3.8,NW,1.72,0.883621775,1
43936,254423,White,2,40.2,2.9,SE,0.52,0.769460073,1
43937,254424,White,2,36.2,3.3,MS,0.12,0.758633827,1
43938,254425,Asian,2,46.2,3.7,SE,1.11,0.933889321,1
43939,254426,Other,2,26.2,3.3,NE,-0.55,0.649978533,1
43940,254427,White,1,32.7,3.1,MS,0.24,0.698365719,1
43941,254428,White,2,23.5,3.0,GL,-0.77,0.586026935,1
43942,254429,White,1,31.5,3.6,NE,-0.13,0.739640524,1
43943,254430,White,2,46.3,3.4,NE,0.57,0.905708404,1
43944,254431,White,1,36.8,3.2,SE,-0.12,0.748828241,1
43945,254432,White,1,35.0,3.8,MS,-0.8,0.797876131,1
43946,254433,White,2,40.1,3.5,SE,0.85,0.812440118,1
43947,254434,White,1,43.4,3.7,SC,1.04,0.896008319,1
43948,254435,White,2,44.0,3.9,GL,1.61,0.92903124,0
43949,254436,White,1,40.8,2.7,GL,0.66,0.772373467,1
43950,254437,White,2,44.3,3.3,FW,0.18,0.864359286,1
43951,254438,Asian,1,33.1,2.9,NE,0.94,0.679696828,1
43952,254439,White,1,35.6,3.2,SE,1.36,0.739411555,0
43953,254440,White,2,41.3,2.4,GL,-0.08,0.750923149,1
43954,254441,White,1,42.9,2.2,NE,0.85,0.762202453,1
43955,254442,White,2,38.5,3.7,NE,0.24,0.820640852,1
43956,254443,Hispanic,2,30.5,2.8,FW,0.4,0.652400325,0
43957,254444,White,2,35.0,2.7,GL,1.09,0.704043166,1
43958,254445,White,2,34.3,3.2,NE,-0.11,0.72455324,1
43959,254446,Asian,1,39.5,3.4,Mt,0.86,0.804660853,1
43960,254447,White,2,35.3,3.5,GL,-0.94,0.777393817,1
43961,254448,Asian,2,39.1,3.8,NE,-0.22,0.861210845,1
43962,254449,White,1,37.9,3.5,NG,1.06,0.79753484,1
43963,254450,White,2,35.1,3.7,MS,1.73,0.776259607,1
43964,254451,Amerindian,1,35.1,4.0,SE,1.96,0.825592695,1
43965,254452,Other,2,37.9,2.8,MW,0.14,0.742324288,1
43966,254453,White,1,39.3,3.5,SC,0.28,0.819880927,1
43967,254454,Hispanic,1,34.5,3.3,NE,0.32,0.740651322,1
43968,254455,White,2,40.3,3.7,SC,0.01,0.853310081,1
43969,254456,White,1,37.4,3.5,NE,1.11,0.799040967,1
43970,254457,Asian,2,38.0,3.6,MW,-0.2,0.810325006,1
43971,254458,White,1,41.6,3.6,NE,-0.13,0.851406116,1
43972,254459,White,2,42.6,2.9,NE,0.34,0.804711929,1
43973,254460,White,1,48.0,3.9,SC,0.38,0.976683964,0
43974,254461,Black,2,34.3,2.8,SE,-1.5,0.691323998,1
43975,254462,White,2,42.0,2.9,GL,0.17,0.806110741,1
43976,254463,White,2,43.0,3.5,NE,0.38,0.858567752,1
43977,254464,White,1,46.2,3.9,GL,-0.09,0.961239084,0
43978,254465,Mexican,1,34.7,3.7,FW,-0.3,0.774794491,0
43979,254466,White,2,36.6,3.3,MW,-0.88,0.765589186,1
43980,254467,Asian,2,48.0,2.9,SE,-0.93,0.889910393,1
43981,254468,White,1,29.8,3.4,NE,0.51,0.693680158,1
43982,254469,White,1,38.7,3.9,NE,1.52,0.860354999,1
43983,254470,White,2,41.9,2.8,NE,-1.07,0.795447727,1
43984,254471,White,1,45.6,3.4,MS,1.45,0.889888779,1
43985,254472,White,1,42.5,3.7,FW,0.51,0.881594292,1
43986,254473,White,1,34.6,2.7,SE,1.16,0.694904338,0
43987,254474,White,1,29.1,2.6,FW,0.3,0.602110225,0
43988,254475,White,2,36.5,3.6,NE,0.55,0.788227819,1
43989,254476,Asian,1,33.7,3.6,SE,0.33,0.761607398,1
43990,254477,Hispanic,1,27.5,4.0,GL,-0.41,0.75101819,1
43991,254478,White,2,39.3,3.4,NE,-0.63,0.815759701,1
43992,254479,Black,1,34.1,3.6,MS,0.93,0.762457753,1
43993,254480,White,2,42.8,2.9,NE,1.17,0.827000291,1
43994,254481,White,2,41.0,3.1,SE,0.73,0.81148814,1
43995,254482,White,1,32.7,3.3,SE,-1.13,0.720834574,1
43996,254483,Asian,1,45.2,3.5,GL,-1.28,0.902559237,1
43997,254484,White,2,45.9,3.2,SE,0.7,0.878703384,1
43998,254485,White,2,47.2,3.3,MS,1.63,0.903691217,1
43999,254486,White,2,35.4,3.5,MS,-0.91,0.774018981,1
44000,254487,White,1,25.6,3.6,NE,-1.67,0.672691891,1
44001,254488,White,1,28.0,2.9,SC,-0.09,0.628939167,1
44002,254489,White,2,32.5,3.4,SE,-0.81,0.729251918,1
44003,254490,White,1,34.3,2.8,SC,-1.06,0.70168751,1
44004,254491,White,2,42.2,3.7,MW,-0.67,0.873128457,1
44005,254492,White,2,41.2,3.6,NE,0.04,0.854155159,1
44006,254493,White,2,40.1,3.5,MW,0.26,0.831033348,1
44007,254494,White,2,36.9,3.4,GL,0.8,0.782223707,1
44008,254495,White,2,41.2,2.9,SE,-0.97,0.782773671,0
44009,254496,White,2,41.5,3.8,GL,0.89,0.883202593,1
44010,254497,White,2,46.0,2.5,SC,-0.82,0.832606914,1
44011,254498,White,2,44.7,3.1,NE,2.48,0.847551397,1
44012,254499,White,2,43.4,3.7,SE,0.61,0.891311544,1
44013,254500,White,1,29.6,3.2,GL,0.67,0.678092906,1
44014,254501,White,1,36.8,3.1,NG,-0.05,0.760716557,1
44015,254502,White,1,40.6,3.8,SC,-0.43,0.879588316,1
44016,254503,Asian,2,34.7,3.0,NE,1.27,0.709430152,1
44017,254504,Asian,2,38.0,3.0,MS,-0.29,0.7591601,1
44018,254505,Mexican,1,47.2,3.9,NE,1.48,0.969667126,1
44019,254506,White,1,36.8,3.5,SE,-1.57,0.793454019,1
44020,254507,Asian,2,37.4,2.4,SE,0.66,0.69835554,1
44021,254508,White,2,33.5,3.2,GL,-0.27,0.71349204,1
44022,254509,White,1,43.4,3.5,NE,-0.04,0.875404709,0
44023,254510,Black,1,40.0,3.4,Mt,1.19,0.812765029,1
44024,254511,White,1,44.5,3.5,Mt,0.51,0.886500088,1
44025,254512,White,1,46.6,2.8,GL,0.39,0.858146361,1
44026,254513,White,2,31.4,3.2,NE,-1.75,0.698360392,0
44027,254514,White,2,34.5,3.4,SE,0.95,0.743063006,1
44028,254515,White,2,35.1,3.6,NG,0.69,0.77424597,1
44029,254516,White,1,26.9,2.7,SC,0.33,0.608246206,1
44030,254517,White,2,34.7,3.2,SE,-1.44,0.731715198,1
44031,254518,White,2,44.3,3.3,NE,0.62,0.856483941,1
44032,254519,White,1,41.5,3.3,SC,-1.0,0.829074739,1
44033,254520,Amerindian,1,31.8,2.7,FW,1.22,0.658891921,1
44034,254521,White,2,38.4,2.6,NW,1.47,0.731437046,1
44035,254522,White,2,42.9,3.9,FW,-0.48,0.907097114,1
44036,254523,Puertorican,2,41.0,2.7,SE,0.1,0.768062252,1
44037,254524,White,2,29.6,2.8,NE,0.85,0.646609803,1
44038,254525,Black,1,29.5,3.2,SC,0.82,0.66427186,1
44039,254526,White,2,26.7,3.6,MW,0.33,0.679197892,0
44040,254527,White,2,35.8,3.1,NE,2.23,0.743822051,1
44041,254528,White,2,34.4,3.3,SC,0.46,0.737431381,0
44042,254529,White,2,41.9,2.7,FW,0.32,0.790396148,1
44043,254530,Asian,2,40.4,3.1,GL,-0.08,0.798830212,1
44044,254531,Black,2,28.8,2.9,NE,-1.68,0.626950079,1
44045,254532,White,2,37.8,3.3,NE,0.79,0.778239038,1
44046,254533,Hispanic,1,29.7,2.6,Mt,1.23,0.620648921,1
44047,254534,White,2,43.1,3.1,Mt,0.68,0.835738593,1
44048,254535,White,1,38.2,3.4,FW,0.24,0.796088328,1
44049,254536,White,2,42.4,2.2,GL,-1.33,0.758005103,1
44050,254537,White,1,35.4,3.0,SE,-0.47,0.718938102,1
44051,254538,White,2,36.8,3.0,FW,0.47,0.746329882,1
44052,254539,White,1,28.9,3.3,FW,0.38,0.672163003,1
44053,254540,White,1,33.3,4.1,GL,0.65,0.831972256,1
44054,254541,White,1,30.6,3.1,Mt,-0.78,0.679153195,1
44055,254542,White,1,23.9,3.4,MS,-0.76,0.631885585,0
44056,254543,White,2,42.6,3.2,FW,-0.83,0.835082237,1
44057,254544,White,2,39.6,3.7,SE,0.13,0.837645532,1
44058,254545,White,1,33.9,3.9,SC,2.08,0.798971177,1
44059,254546,White,2,42.3,3.3,NE,-0.07,0.844169964,1
44060,254547,White,2,30.3,2.8,NW,-0.33,0.645244248,1
